voltage,current,temperature,irradiance,power,fault_type
39.34,12.03,38.0,760.4,473.23,NORMAL
33.25,9.44,43.1,736.3,313.71,INVERTER_FAULT
35.22,6.4,14.7,658.8,225.5,PARTIAL_SHADING
26.92,7.15,20.1,673.5,192.41,INVERTER_FAULT
31.51,11.45,42.5,1117.8,360.81,INVERTER_FAULT
42.95,12.87,28.1,1155.1,553.04,NORMAL
34.66,11.43,23.5,1103.1,396.26,PANEL_DEGRADATION
34.09,7.71,6.9,517.7,262.7,DUST_ACCUMULATION
27.63,5.69,29.1,561.4,157.34,INVERTER_FAULT
39.58,12.55,16.3,954.6,496.71,NORMAL
30.73,12.34,12.0,932.4,379.11,PANEL_DEGRADATION
37.63,12.19,31.4,899.2,458.78,NORMAL
38.05,11.77,16.5,834.8,447.73,NORMAL
34.63,9.8,20.6,1000.2,339.53,PANEL_DEGRADATION
33.69,5.25,20.3,402.6,176.85,PARTIAL_SHADING
39.09,4.54,15.6,678.6,177.28,PARTIAL_SHADING
36.73,7.89,25.6,804.2,289.8,PARTIAL_SHADING
39.66,11.14,13.7,792.7,441.93,NORMAL
27.47,5.53,19.6,675.7,151.98,PARTIAL_SHADING
36.9,12.62,15.1,896.2,465.61,NORMAL
37.73,12.25,22.8,824.7,462.1,NORMAL
39.08,13.51,30.7,855.1,527.9,NORMAL
34.45,11.76,14.0,665.8,405.21,NORMAL
36.36,10.59,23.1,487.2,385.17,NORMAL
29.77,6.15,42.8,732.8,182.96,PARTIAL_SHADING
27.31,11.01,31.8,730.9,300.8,INVERTER_FAULT
41.81,12.68,29.6,997.6,530.06,NORMAL
33.76,12.96,20.6,622.1,437.64,NORMAL
34.93,6.1,40.7,641.0,213.01,PARTIAL_SHADING
38.38,13.77,16.2,1072.2,528.32,NORMAL
32.86,11.14,15.2,308.4,366.05,NORMAL
33.04,6.26,8.7,641.7,206.81,PARTIAL_SHADING
37.41,11.03,19.5,628.4,412.79,NORMAL
31.98,11.2,27.3,1200.0,358.17,PANEL_DEGRADATION
31.52,3.54,31.6,520.1,111.43,PARTIAL_SHADING
38.84,12.57,8.9,939.8,488.29,NORMAL
38.09,12.64,23.3,825.0,481.4,NORMAL
38.98,11.13,13.5,833.2,433.85,NORMAL
32.06,10.21,24.5,921.7,327.39,INVERTER_FAULT
33.51,9.11,20.2,589.5,305.41,NORMAL
36.74,12.22,27.3,925.2,448.95,NORMAL
36.11,12.08,36.2,845.2,436.11,NORMAL
35.26,12.26,24.1,834.3,432.45,NORMAL
35.96,11.45,35.6,815.4,411.9,NORMAL
29.0,8.71,57.1,684.2,252.64,PANEL_DEGRADATION
37.74,13.69,0.3,906.5,516.53,NORMAL
42.82,14.13,34.1,1154.0,604.89,NORMAL
43.11,15.99,14.5,1200.0,689.15,NORMAL
38.22,15.65,31.2,947.4,598.1,NORMAL
38.0,11.66,18.7,751.3,442.88,NORMAL
29.39,9.58,55.4,846.7,281.64,PANEL_DEGRADATION
39.49,13.64,24.8,1015.5,538.7,NORMAL
42.0,14.05,43.8,1090.9,590.27,NORMAL
32.18,12.98,35.8,897.8,417.84,INVERTER_FAULT
39.04,11.45,26.5,685.5,446.87,NORMAL
35.51,11.7,23.9,933.9,415.65,NORMAL
41.56,15.39,28.4,1200.0,639.6,NORMAL
28.56,9.83,35.2,387.7,280.8,PANEL_DEGRADATION
38.85,10.27,16.8,693.4,398.92,NORMAL
36.93,9.25,33.9,636.6,341.53,NORMAL
37.31,14.0,23.2,1032.3,522.42,NORMAL
36.55,10.2,32.6,739.4,372.8,NORMAL
33.6,5.21,31.3,400.1,174.93,PARTIAL_SHADING
29.21,8.03,31.8,736.4,234.69,PANEL_DEGRADATION
35.73,11.71,25.3,618.5,418.32,NORMAL
30.9,11.64,34.5,712.9,359.77,INVERTER_FAULT
37.8,12.1,16.3,748.0,457.5,NORMAL
29.98,10.87,33.1,714.7,325.82,INVERTER_FAULT
41.2,13.03,12.2,852.8,536.91,NORMAL
38.51,13.31,28.9,823.7,512.51,NORMAL
39.2,14.0,28.5,812.2,548.72,NORMAL
34.83,10.02,17.5,682.7,349.04,NORMAL
42.96,11.57,44.9,885.3,497.19,NORMAL
34.84,12.94,18.3,1181.5,450.6,PANEL_DEGRADATION
33.13,6.29,12.3,635.8,208.51,PARTIAL_SHADING
22.58,11.0,36.4,693.1,248.38,INVERTER_FAULT
35.56,12.35,33.1,686.6,439.1,NORMAL
41.1,13.43,27.2,787.4,551.88,NORMAL
40.58,11.98,31.0,850.4,485.98,NORMAL
41.56,13.08,25.6,925.5,543.68,NORMAL
37.56,5.3,19.7,483.8,199.09,PARTIAL_SHADING
33.38,10.28,21.0,548.1,343.25,NORMAL
35.8,10.58,5.0,709.9,378.76,NORMAL
36.86,14.31,34.6,948.1,527.42,NORMAL
30.96,8.59,12.1,828.2,265.98,INVERTER_FAULT
35.02,10.0,27.7,388.6,350.1,NORMAL
37.45,10.91,26.2,727.8,408.53,NORMAL
42.73,12.68,30.6,1151.6,542.01,NORMAL
33.71,10.41,42.6,526.1,350.84,NORMAL
41.2,12.86,25.4,817.2,529.9,NORMAL
31.92,8.82,28.2,765.6,281.62,PANEL_DEGRADATION
35.49,10.94,26.0,615.6,388.32,NORMAL
39.16,14.17,11.8,852.3,555.05,NORMAL
41.61,12.23,21.4,1017.9,508.95,NORMAL
27.46,8.14,21.9,461.7,223.5,PANEL_DEGRADATION
35.86,11.36,30.8,712.1,407.43,NORMAL
40.32,13.33,26.9,1031.0,537.53,NORMAL
42.04,15.31,29.8,1200.0,643.7,NORMAL
33.16,11.02,41.0,1011.3,365.34,INVERTER_FAULT
26.5,5.22,20.4,535.2,138.29,PARTIAL_SHADING
33.24,5.56,35.3,536.6,184.88,PARTIAL_SHADING
32.4,8.51,41.1,771.5,275.79,PANEL_DEGRADATION
42.59,14.19,22.4,1048.5,604.27,NORMAL
30.02,7.99,20.1,451.7,239.76,PARTIAL_SHADING
27.61,4.24,17.9,308.5,117.17,PARTIAL_SHADING
35.83,12.89,17.9,746.4,461.81,NORMAL
33.01,6.27,41.4,692.3,206.96,PARTIAL_SHADING
36.74,13.52,13.3,872.6,496.55,NORMAL
37.39,11.82,42.4,656.7,441.9,NORMAL
36.46,10.73,31.1,532.5,391.4,NORMAL
29.79,5.78,24.0,478.9,172.09,INVERTER_FAULT
34.41,10.65,18.2,582.4,366.55,NORMAL
39.14,13.29,10.3,837.4,520.31,NORMAL
33.8,6.91,25.7,716.7,233.69,PARTIAL_SHADING
35.32,12.94,23.3,531.3,456.86,NORMAL
38.14,12.87,10.9,781.0,490.91,NORMAL
39.75,5.52,6.3,724.3,219.27,PARTIAL_SHADING
34.67,10.02,24.4,421.6,347.48,NORMAL
37.72,13.16,5.3,820.6,496.44,NORMAL
27.41,4.39,33.2,534.8,120.35,PARTIAL_SHADING
27.31,11.62,27.6,783.4,317.2,PANEL_DEGRADATION
39.26,11.7,11.5,738.3,459.16,NORMAL
37.93,13.07,34.0,870.9,495.67,NORMAL
31.99,9.43,12.4,493.4,301.66,NORMAL
32.82,7.29,22.3,641.1,239.16,PARTIAL_SHADING
34.68,9.88,68.2,643.8,342.63,INVERTER_FAULT
36.78,9.29,35.9,932.0,341.58,DUST_ACCUMULATION
31.89,10.56,19.8,430.4,336.85,NORMAL
32.02,4.0,17.8,429.3,128.04,PARTIAL_SHADING
35.34,10.25,2.8,702.6,362.09,NORMAL
30.25,5.67,26.3,583.6,171.6,PARTIAL_SHADING
36.24,9.25,34.0,760.5,335.21,DUST_ACCUMULATION
36.71,5.26,28.6,643.2,193.28,PARTIAL_SHADING
36.23,11.62,21.8,655.4,420.82,NORMAL
41.19,11.79,23.9,892.4,485.68,NORMAL
29.85,8.99,19.1,398.5,268.48,INVERTER_FAULT
32.98,10.04,26.8,874.7,331.08,PANEL_DEGRADATION
41.31,12.17,38.5,891.4,502.82,NORMAL
38.55,12.73,13.9,702.9,490.96,NORMAL
39.77,11.69,26.1,1043.0,464.72,NORMAL
34.33,8.47,30.7,504.5,290.75,NORMAL
40.69,12.07,19.0,854.7,490.89,NORMAL
33.0,6.1,23.2,618.8,201.35,PARTIAL_SHADING
31.71,5.87,9.7,545.6,186.17,PARTIAL_SHADING
42.83,13.57,20.5,1151.8,581.12,NORMAL
42.21,12.26,16.1,1086.8,517.34,NORMAL
36.96,13.17,32.5,818.1,486.81,NORMAL
41.06,13.59,24.9,935.5,558.1,NORMAL
34.52,10.61,49.3,477.2,366.2,NORMAL
37.25,10.7,19.9,504.6,398.61,NORMAL
29.04,10.17,8.9,876.9,295.35,PANEL_DEGRADATION
35.87,10.26,6.3,725.3,368.01,NORMAL
28.99,9.48,40.5,697.9,274.99,PANEL_DEGRADATION
36.02,4.34,46.5,806.7,156.16,PARTIAL_SHADING
32.19,9.27,22.9,926.1,298.45,PANEL_DEGRADATION
38.88,9.59,25.2,652.5,372.85,NORMAL
34.65,9.05,5.8,513.8,313.57,NORMAL
34.06,9.95,28.9,686.8,339.02,DUST_ACCUMULATION
37.62,11.29,35.5,661.3,424.65,NORMAL
32.26,4.61,17.9,695.8,148.71,PARTIAL_SHADING
37.78,5.85,50.5,776.5,221.03,INVERTER_FAULT
34.99,8.25,19.6,696.4,288.68,NORMAL
35.14,12.37,14.7,729.0,434.77,NORMAL
38.29,12.58,26.4,994.4,481.69,NORMAL
36.43,11.47,28.0,704.4,418.01,NORMAL
34.86,11.21,23.4,421.1,390.63,NORMAL
40.35,13.17,-1.0,784.4,531.61,NORMAL
30.58,11.45,49.2,736.0,349.97,PANEL_DEGRADATION
42.06,14.37,45.1,959.0,604.6,NORMAL
31.58,7.84,47.1,645.8,247.58,PARTIAL_SHADING
36.29,10.76,25.7,878.0,390.4,NORMAL
38.65,14.57,10.7,924.1,562.89,NORMAL
27.32,7.81,28.2,451.6,213.42,INVERTER_FAULT
27.84,7.69,39.4,330.8,214.17,DUST_ACCUMULATION
39.1,10.48,38.0,839.5,409.87,INVERTER_FAULT
40.44,11.63,25.4,858.0,470.3,NORMAL
36.91,11.69,14.2,885.8,431.38,NORMAL
38.18,13.8,27.0,819.2,526.99,NORMAL
37.51,13.48,15.4,829.5,505.64,NORMAL
36.15,11.03,27.8,725.6,398.83,NORMAL
36.52,10.48,35.4,666.0,382.69,NORMAL
30.33,4.9,18.2,496.6,148.45,PARTIAL_SHADING
39.86,13.13,24.0,848.9,523.29,NORMAL
39.78,12.91,22.9,723.8,513.68,NORMAL
38.44,12.32,34.0,1032.4,473.73,NORMAL
40.63,11.79,11.8,864.0,478.87,NORMAL
36.0,11.66,24.8,736.8,419.59,NORMAL
36.94,9.76,45.7,691.0,360.41,DUST_ACCUMULATION
41.97,13.91,27.8,1059.7,583.8,NORMAL
38.16,10.75,44.7,772.0,410.19,INVERTER_FAULT
28.64,4.47,16.1,399.2,127.99,PARTIAL_SHADING
29.82,6.72,21.5,630.2,200.5,PARTIAL_SHADING
40.8,13.79,31.5,1063.2,562.56,NORMAL
32.32,9.39,33.1,1085.4,303.57,INVERTER_FAULT
34.79,10.79,21.3,664.6,375.4,NORMAL
40.63,10.98,16.3,628.9,446.03,NORMAL
36.76,11.8,18.0,691.4,433.85,NORMAL
33.12,11.21,8.8,788.0,371.14,NORMAL
44.64,13.37,11.4,1125.1,596.58,NORMAL
33.88,9.01,26.0,439.4,305.41,NORMAL
34.85,11.7,43.5,718.6,407.64,NORMAL
37.93,11.72,25.4,849.7,444.56,NORMAL
21.83,6.11,44.9,301.5,133.38,INVERTER_FAULT
40.82,12.95,30.9,868.5,528.48,NORMAL
35.1,12.27,47.3,648.9,430.74,NORMAL
32.59,4.94,34.4,563.8,160.93,PARTIAL_SHADING
32.75,11.08,26.3,869.9,363.03,NORMAL
33.18,6.26,20.6,558.5,207.85,PARTIAL_SHADING
40.49,13.11,14.7,927.0,530.84,NORMAL
39.79,13.72,32.5,818.3,545.96,NORMAL
41.68,13.13,19.1,950.5,547.49,NORMAL
40.51,12.26,23.0,938.0,496.42,NORMAL
43.22,12.77,27.0,988.8,551.71,NORMAL
29.47,9.34,31.9,857.5,275.27,PANEL_DEGRADATION
34.6,10.46,36.3,449.6,361.84,NORMAL
42.39,12.9,32.6,1022.2,546.79,NORMAL
35.68,10.77,22.3,702.3,384.33,NORMAL
35.89,10.25,23.3,773.3,367.78,INVERTER_FAULT
31.01,10.38,30.7,617.7,321.98,DUST_ACCUMULATION
36.52,12.8,26.3,940.3,467.48,NORMAL
37.52,12.94,27.4,873.0,485.51,NORMAL
36.57,12.45,23.2,753.6,455.44,NORMAL
38.1,11.14,29.3,777.2,424.57,NORMAL
41.5,12.79,21.4,988.4,530.97,NORMAL
40.54,15.63,19.1,1091.1,633.47,NORMAL
31.22,9.55,38.9,760.1,298.27,PANEL_DEGRADATION
29.41,9.08,34.2,758.0,266.96,PANEL_DEGRADATION
27.53,7.83,29.9,861.7,215.52,INVERTER_FAULT
36.96,9.88,35.1,442.2,365.35,NORMAL
28.29,12.5,12.1,889.0,353.58,INVERTER_FAULT
34.46,11.08,25.7,577.0,381.8,NORMAL
39.93,10.37,22.7,681.6,413.91,NORMAL
41.73,12.51,20.7,908.0,521.87,NORMAL
41.28,11.85,30.3,803.3,489.13,NORMAL
28.31,11.38,37.5,787.6,322.33,INVERTER_FAULT
39.43,13.23,14.4,699.1,521.87,NORMAL
40.4,12.14,6.3,935.7,490.28,NORMAL
31.8,9.97,21.4,591.6,316.93,DUST_ACCUMULATION
36.46,10.74,25.5,917.3,391.68,NORMAL
36.54,10.7,39.6,896.7,390.82,DUST_ACCUMULATION
29.47,6.32,14.1,447.3,186.22,PARTIAL_SHADING
36.99,13.13,19.3,944.8,485.6,NORMAL
35.01,10.86,13.2,608.1,380.08,NORMAL
31.7,10.73,25.9,710.8,340.07,DUST_ACCUMULATION
34.87,5.42,36.1,737.9,189.08,PARTIAL_SHADING
35.4,9.45,20.9,785.2,334.52,NORMAL
31.98,4.91,13.6,434.3,156.95,PARTIAL_SHADING
36.76,15.68,15.3,1065.0,576.64,NORMAL
39.36,12.98,37.1,1083.4,511.08,NORMAL
37.42,12.57,28.3,978.9,470.32,NORMAL
29.37,9.97,33.6,1004.6,292.72,PANEL_DEGRADATION
33.87,10.2,22.2,411.9,345.41,NORMAL
41.66,11.28,30.5,1000.7,469.78,NORMAL
38.7,11.22,22.6,718.3,434.14,NORMAL
35.14,10.04,42.8,417.4,352.99,NORMAL
35.63,10.11,43.6,566.8,360.36,NORMAL
29.55,12.74,22.9,890.0,376.38,PANEL_DEGRADATION
35.01,12.96,43.7,935.1,453.93,INVERTER_FAULT
36.48,11.06,34.6,743.0,403.56,NORMAL
45.15,14.36,-2.7,972.1,648.46,NORMAL
36.26,9.29,31.6,611.1,336.75,NORMAL
37.9,13.3,26.3,832.7,504.06,NORMAL
34.11,9.73,48.4,709.6,331.94,PANEL_DEGRADATION
34.17,9.68,36.0,751.2,330.64,PANEL_DEGRADATION
39.07,10.6,32.7,907.2,414.12,NORMAL
35.97,10.97,14.4,708.1,394.52,NORMAL
42.74,13.6,24.5,1087.4,581.36,NORMAL
39.72,5.79,37.4,764.2,230.13,PARTIAL_SHADING
40.35,11.62,29.9,875.4,468.84,NORMAL
43.2,12.72,32.8,941.7,549.43,NORMAL
36.48,10.01,27.4,667.9,364.96,NORMAL
30.5,4.93,21.5,553.8,150.4,PARTIAL_SHADING
44.23,13.31,13.8,1128.5,588.8,NORMAL
28.9,5.1,43.3,776.6,147.38,PARTIAL_SHADING
36.6,11.72,14.4,642.4,428.8,NORMAL
32.63,8.61,1.9,569.9,280.97,DUST_ACCUMULATION
28.55,7.74,18.1,750.6,220.99,INVERTER_FAULT
33.12,10.02,21.7,456.1,331.82,NORMAL
39.67,12.11,29.1,981.4,480.42,NORMAL
35.35,11.3,31.7,774.6,399.56,DUST_ACCUMULATION
25.91,12.61,39.8,868.2,326.73,INVERTER_FAULT
36.67,11.68,31.8,826.7,428.17,NORMAL
28.74,9.12,35.0,878.2,262.05,PANEL_DEGRADATION
39.72,12.12,48.1,814.4,481.51,NORMAL
36.88,11.95,19.8,784.3,440.82,NORMAL
43.99,11.21,29.5,1045.3,493.17,NORMAL
31.43,9.41,36.5,531.7,295.74,PANEL_DEGRADATION
30.82,6.12,31.3,608.0,188.51,PARTIAL_SHADING
39.63,12.2,34.9,951.5,483.45,NORMAL
36.64,13.49,31.5,754.7,494.34,NORMAL
27.94,4.99,13.5,408.3,139.35,PARTIAL_SHADING
36.24,8.9,9.8,578.1,322.72,PANEL_DEGRADATION
32.56,9.13,27.7,786.2,297.37,DUST_ACCUMULATION
40.91,12.57,32.6,970.2,514.3,NORMAL
38.0,13.32,22.8,861.1,506.01,NORMAL
36.57,10.36,18.1,633.1,378.93,NORMAL
35.57,11.17,23.5,654.6,397.35,NORMAL
29.11,10.22,17.0,672.2,297.56,PANEL_DEGRADATION
35.83,12.76,40.2,645.9,457.17,NORMAL
40.21,13.64,21.8,1123.7,548.61,NORMAL
37.76,12.31,33.4,739.5,464.78,NORMAL
28.05,7.13,38.9,720.4,199.87,INVERTER_FAULT
31.19,9.24,19.1,135.8,288.31,NORMAL
26.43,8.19,12.4,796.0,216.56,PANEL_DEGRADATION
34.45,10.59,-2.2,1065.4,364.81,PANEL_DEGRADATION
29.16,10.38,17.2,868.0,302.55,PANEL_DEGRADATION
34.28,9.13,28.8,554.9,313.11,NORMAL
45.83,14.83,31.1,1200.0,679.69,NORMAL
37.79,13.0,20.0,869.8,491.42,NORMAL
41.35,14.11,23.6,1200.0,583.57,NORMAL
32.17,7.05,17.8,592.2,226.67,PARTIAL_SHADING
39.41,11.64,39.2,707.1,458.9,NORMAL
35.52,9.34,25.7,571.1,331.72,NORMAL
31.98,10.82,14.0,323.4,346.18,NORMAL
35.01,10.77,13.2,763.2,376.96,DUST_ACCUMULATION
39.1,10.88,22.9,729.3,425.3,NORMAL
41.66,10.92,53.9,918.4,455.06,INVERTER_FAULT
39.63,14.35,34.1,894.4,568.66,NORMAL
30.13,12.73,14.1,666.3,383.6,INVERTER_FAULT
28.97,11.19,13.2,553.0,324.29,INVERTER_FAULT
33.92,11.11,15.8,555.4,376.92,NORMAL
34.63,12.9,43.6,673.2,446.74,INVERTER_FAULT
38.68,12.76,9.3,674.0,493.77,NORMAL
42.06,13.28,32.8,950.5,558.48,NORMAL
38.92,13.57,34.1,855.1,528.25,NORMAL
33.19,11.74,32.1,366.1,389.56,NORMAL
29.86,11.26,43.6,1035.2,336.17,PANEL_DEGRADATION
38.58,10.98,13.8,823.7,423.42,NORMAL
31.15,6.26,0.4,595.1,195.02,PARTIAL_SHADING
41.13,12.32,18.2,914.0,506.56,NORMAL
37.47,11.19,22.2,841.0,419.36,NORMAL
32.48,9.36,35.5,773.9,304.03,PANEL_DEGRADATION
31.15,4.56,15.6,509.1,142.03,PARTIAL_SHADING
39.68,12.17,22.1,804.8,482.95,NORMAL
33.55,10.24,50.2,472.6,343.6,NORMAL
40.95,10.75,5.9,866.6,440.44,NORMAL
36.76,13.32,17.5,543.7,489.73,NORMAL
36.16,9.98,64.4,891.9,360.86,INVERTER_FAULT
37.04,10.71,38.3,737.1,396.84,NORMAL
36.35,9.64,26.2,610.2,350.42,NORMAL
45.84,13.86,21.7,1098.8,635.45,NORMAL
35.03,5.67,21.0,608.9,198.49,PARTIAL_SHADING
41.75,9.4,24.7,873.4,392.5,NORMAL
29.52,8.29,40.8,622.3,244.66,PANEL_DEGRADATION
32.76,10.73,66.6,508.8,351.47,INVERTER_FAULT
36.68,10.97,18.1,375.2,402.36,NORMAL
36.24,10.24,33.1,698.4,371.19,NORMAL
35.45,5.31,17.5,615.2,188.13,PARTIAL_SHADING
34.7,4.49,-10.0,649.2,155.82,PARTIAL_SHADING
33.91,9.57,17.0,387.7,324.64,NORMAL
36.58,10.16,9.8,653.8,371.8,NORMAL
37.56,3.53,30.1,777.4,132.68,PARTIAL_SHADING
35.87,10.43,22.5,1146.7,374.05,PANEL_DEGRADATION
33.19,10.19,18.2,569.0,338.3,NORMAL
35.89,14.15,31.3,920.7,507.9,NORMAL
32.91,9.84,40.1,983.2,323.88,PANEL_DEGRADATION
38.66,13.6,42.1,964.0,525.72,NORMAL
37.05,14.12,17.7,874.2,522.96,NORMAL
31.77,9.37,21.6,538.0,297.69,NORMAL
31.93,6.57,38.6,679.4,209.82,PARTIAL_SHADING
32.81,10.52,14.8,311.4,345.02,NORMAL
34.87,11.79,44.5,732.0,411.27,NORMAL
37.18,10.03,22.7,586.1,372.78,NORMAL
29.04,9.17,-6.4,883.8,266.24,PANEL_DEGRADATION
37.44,12.38,39.7,929.3,463.68,NORMAL
33.44,10.94,20.7,1069.9,365.81,PANEL_DEGRADATION
33.91,10.81,70.0,1001.1,366.59,INVERTER_FAULT
37.64,10.73,14.6,762.5,403.85,NORMAL
36.07,12.49,22.9,689.3,450.67,NORMAL
25.0,7.67,29.2,513.8,191.85,PANEL_DEGRADATION
35.46,7.57,20.7,685.6,268.56,DUST_ACCUMULATION
39.9,12.02,36.1,668.8,479.68,NORMAL
32.33,5.59,51.9,872.5,180.87,INVERTER_FAULT
30.4,8.83,23.4,1064.6,268.33,PANEL_DEGRADATION
31.26,5.36,25.3,599.9,167.44,PARTIAL_SHADING
42.64,12.69,47.0,1134.2,541.11,NORMAL
30.98,7.0,12.5,478.5,216.94,PARTIAL_SHADING
33.18,11.28,43.7,942.9,374.46,PANEL_DEGRADATION
38.74,13.92,19.4,1085.7,539.45,NORMAL
39.13,10.88,33.2,576.4,425.66,NORMAL
36.92,14.13,16.7,657.1,521.66,NORMAL
41.71,12.08,28.4,795.5,503.9,NORMAL
35.18,11.08,34.2,576.5,389.88,NORMAL
21.64,10.6,15.4,1006.6,229.34,INVERTER_FAULT
31.66,7.1,32.4,628.7,224.71,PARTIAL_SHADING
36.74,11.79,35.3,752.5,433.22,NORMAL
38.54,13.61,33.9,1071.5,524.51,NORMAL
38.54,12.39,2.8,786.7,477.35,NORMAL
36.62,12.35,34.9,785.7,452.17,NORMAL
31.79,5.33,9.7,546.5,169.57,PARTIAL_SHADING
37.1,9.66,28.3,599.1,358.56,NORMAL
37.84,11.69,32.6,808.1,442.37,NORMAL
36.61,13.02,14.8,1123.2,476.54,NORMAL
36.56,11.89,22.5,722.5,434.79,NORMAL
34.34,12.95,18.3,564.9,444.57,NORMAL
38.6,9.95,50.8,751.5,384.07,NORMAL
35.99,5.96,20.4,595.1,214.63,PARTIAL_SHADING
25.67,10.61,24.2,773.0,272.34,INVERTER_FAULT
30.3,8.82,33.0,882.9,267.39,PANEL_DEGRADATION
34.52,5.88,44.5,808.5,203.05,PARTIAL_SHADING
30.59,7.7,16.7,508.3,235.62,PARTIAL_SHADING
24.67,7.34,22.3,548.8,181.22,INVERTER_FAULT
30.79,8.67,49.9,671.8,266.83,PANEL_DEGRADATION
37.49,8.9,35.7,1200.0,333.56,INVERTER_FAULT
31.57,12.79,5.7,664.8,403.7,NORMAL
39.11,11.57,20.1,633.7,452.29,NORMAL
39.06,12.19,20.4,858.7,476.19,NORMAL
28.88,5.31,15.1,419.6,153.22,PARTIAL_SHADING
38.46,12.53,18.8,904.3,481.95,NORMAL
34.05,4.52,-2.1,657.8,154.02,PARTIAL_SHADING
32.61,7.82,23.5,665.6,255.01,DUST_ACCUMULATION
31.03,10.95,38.0,1200.0,339.69,PANEL_DEGRADATION
39.57,13.68,20.6,1060.9,541.25,NORMAL
43.25,13.79,33.9,815.5,596.36,NORMAL
36.17,9.49,29.8,754.9,343.47,INVERTER_FAULT
33.01,7.51,20.8,718.8,247.97,INVERTER_FAULT
18.93,7.95,33.7,609.8,150.48,INVERTER_FAULT
37.38,11.85,24.6,734.4,443.01,NORMAL
40.64,11.87,19.8,902.9,482.4,NORMAL
39.27,11.29,19.8,803.8,443.47,NORMAL
37.56,7.19,19.7,674.7,269.91,PARTIAL_SHADING
27.28,8.27,59.4,574.5,225.75,PANEL_DEGRADATION
36.57,5.03,24.2,581.4,183.96,PARTIAL_SHADING
30.3,10.8,21.1,288.6,327.13,NORMAL
35.97,10.4,37.7,682.4,374.08,DUST_ACCUMULATION
38.41,13.24,28.1,1003.5,508.29,INVERTER_FAULT
39.55,10.94,26.5,841.9,432.64,NORMAL
36.82,10.66,27.8,797.5,392.55,NORMAL
30.46,6.38,17.8,626.3,194.3,PARTIAL_SHADING
39.69,13.83,21.6,869.3,548.84,NORMAL
28.12,9.92,34.2,751.7,279.11,PANEL_DEGRADATION
36.97,9.78,27.8,574.2,361.54,DUST_ACCUMULATION
37.98,11.33,7.7,754.7,430.35,NORMAL
42.05,10.77,30.2,958.1,452.92,NORMAL
41.59,14.72,23.3,1200.0,612.22,NORMAL
32.57,9.7,31.9,941.8,316.02,PANEL_DEGRADATION
38.63,10.68,36.1,770.0,412.64,NORMAL
35.02,5.98,24.8,513.0,209.49,PARTIAL_SHADING
31.27,6.31,30.0,531.6,197.41,PARTIAL_SHADING
35.17,9.16,31.9,561.0,322.02,NORMAL
36.35,9.21,30.4,857.0,334.87,INVERTER_FAULT
29.02,11.48,19.6,416.8,333.1,INVERTER_FAULT
30.4,5.76,28.7,443.6,175.25,PARTIAL_SHADING
27.86,8.56,21.5,968.7,238.63,INVERTER_FAULT
38.03,13.07,41.0,873.5,496.98,NORMAL
30.76,3.03,29.5,506.2,93.04,PARTIAL_SHADING
41.76,12.23,13.8,1035.6,510.6,NORMAL
38.61,8.81,52.6,1200.0,340.13,INVERTER_FAULT
36.56,9.08,35.9,980.5,332.06,DUST_ACCUMULATION
30.06,9.63,19.6,392.8,289.64,NORMAL
37.03,12.92,5.5,983.5,478.48,NORMAL
39.85,12.09,44.2,902.7,481.64,NORMAL
41.27,13.13,19.6,971.0,541.7,NORMAL
31.67,6.29,30.1,706.2,199.3,PARTIAL_SHADING
39.61,12.26,21.4,840.2,485.73,NORMAL
38.34,11.45,29.8,538.1,438.99,NORMAL
32.55,5.35,28.1,652.2,174.23,PARTIAL_SHADING
24.65,6.41,24.9,392.1,157.95,PARTIAL_SHADING
35.2,13.04,37.7,724.5,459.13,NORMAL
29.87,13.62,41.7,988.6,407.03,INVERTER_FAULT
37.44,11.63,16.1,682.3,435.51,NORMAL
31.3,4.86,24.3,470.9,152.14,PARTIAL_SHADING
38.81,11.76,36.9,823.9,456.55,NORMAL
35.43,5.84,54.5,834.3,206.89,PARTIAL_SHADING
29.58,11.07,28.6,750.4,327.3,INVERTER_FAULT
30.15,5.99,33.6,900.0,180.62,PARTIAL_SHADING
42.03,14.23,33.5,971.7,598.24,NORMAL
36.33,9.5,24.1,410.5,345.17,NORMAL
34.75,9.02,48.4,812.0,313.52,INVERTER_FAULT
32.19,11.28,17.3,622.9,363.22,NORMAL
42.12,13.24,23.7,1011.1,557.83,NORMAL
42.66,11.8,13.0,854.7,503.49,NORMAL
27.83,8.0,24.6,539.3,222.62,PANEL_DEGRADATION
36.34,10.89,22.6,619.8,395.59,NORMAL
32.94,5.6,37.7,746.7,184.59,PARTIAL_SHADING
37.78,11.37,31.7,895.8,429.76,NORMAL
37.22,9.43,32.9,933.1,351.05,DUST_ACCUMULATION
38.37,6.49,44.0,682.8,248.97,PARTIAL_SHADING
40.67,11.0,21.5,975.9,447.44,NORMAL
36.07,7.15,22.5,775.3,257.88,PARTIAL_SHADING
39.63,12.05,9.0,997.4,477.44,NORMAL
35.5,11.78,24.3,726.8,418.1,NORMAL
29.12,9.89,49.4,749.4,287.9,PANEL_DEGRADATION
38.55,10.79,30.1,703.6,416.03,NORMAL
36.57,11.03,33.5,615.9,403.58,NORMAL
34.99,9.53,15.8,504.1,333.34,NORMAL
38.86,12.97,30.7,984.9,504.02,NORMAL
29.97,6.48,19.4,622.1,194.2,PARTIAL_SHADING
